id,name,total.votes,con,green,lab,ld,snp,ukip,left.total,right.total,other,con.15,green.15,lab.15,ld.15,snp.15,ukip.15,other.15,left.total.15,right.total.15,leave.estimate,leave.exact,leave.16,brexit.swing.status.5,brexit.swing.status.10,party.swing.status.5,party.swing.status.10,tactical.remain.vote,tactical.leave.vote,winner.2015,remain.best.case,leave.best.case,remain.practical.case,leave.practical.case
E14001032,West Ham,52793,8146,2651,36132,1430,0,3950,40213,12096,484,15.43007595703976,5.021499062375693,68.44089178489573,2.708692440285644,0,7.482052544844961,0.9167882105582179,76.17108328755707,22.91212850188472,47.96501844,FALSE,47.96501844,Could swing to leave,Could swing to leave,Solid left,Solid left,lab,con,lab,lab,lab,lab,con
E14001036,Westminster North,39514,16527,1322,18504,1457,0,1489,21283,18016,215,41.82568203674647,3.345649643164448,46.828972009920534,3.6873007035481096,0,3.7682846586020147,0.5441109480184239,53.861922356633094,45.593966695348485,33.654802769999996,FALSE,33.654802769999996,Solid remain,Solid remain,Solid left,Swing,lab,con,lab,lab,lab,NA,NA
E14001037,Westmorland & Lonsdale,48929,16245,1798,2661,25194,0,3031,29653,19276,0,33.20116904085511,3.674712338286088,5.438492509554661,51.49093584581741,0,6.1946902654867255,0,60.60414069365816,39.39585930634184,47.05617359,FALSE,47.05617359,Could swing to leave,Could swing to leave,Solid left,Solid left,ld,con,ld,ld,ld,ld,con
E14001038,Weston-Super-Mare,52552,25203,2592,9594,5486,0,9366,17672,34569,311,47.958212817780485,4.932257573451058,18.25620337950982,10.439184046277973,0,17.82234738925255,0.5917947937281169,33.627644999238846,65.78056020703303,57.20144602,FALSE,57.20144602,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14001039,Wigan,45293,9389,1273,23625,1255,0,8818,26153,18207,933,20.729472545426443,2.8105888327114563,52.16037798335284,2.7708475923431877,0,19.468792087077475,2.059920959088601,57.74181440840748,40.19826463250392,62.958890690000004,FALSE,62.958890690000004,Solid leave,Solid leave,Solid left,Solid left,lab,con,lab,lab,lab,lab,con
E14000860,Wiltshire North,50556,28938,2350,4930,7892,0,5813,15172,34751,633,57.23949679563256,4.648310784081019,9.751562623625286,15.610412216156341,0,11.498140675686368,1.2520769048184193,30.010285623862647,68.73763747131893,50.30214983,FALSE,50.30214983,Could swing to remain,Could swing to remain,Solid right,Solid right,ld,con,con,con,con,ld,con
E14000954,Wiltshire South West,51643,27198,2985,6948,5482,0,9030,15415,36228,0,52.66541448018125,5.78006699843154,13.45390469182658,10.615185020235076,0,17.485428809325562,0,29.84915671049319,70.15084328950681,56.88136727999999,FALSE,56.88136727999999,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14001040,Wimbledon,48422,25225,1986,12606,6129,0,2476,20721,27701,0,52.09408946346702,4.101441493535996,26.033621081326668,12.65746974515716,0,5.113378216513155,0,42.79253232001983,57.20746767998017,27.34971731,TRUE,29.36939468,Solid remain,Solid remain,Solid right,Solid right,lab,con,con,con,con,lab,con
E14001041,Winchester,55316,30425,2645,4613,13511,0,4122,20769,34547,0,55.00216935425555,4.78161833827464,8.339359317376529,24.42512112227927,0,7.451731867814014,0,37.54609877793044,62.45390122206956,39.63737859,FALSE,39.63737859,Solid remain,Solid remain,Solid right,Solid right,ld,con,con,con,con,ld,con
E14001042,Windsor,50160,31797,1834,6714,4323,0,4992,12871,36789,500,63.39114832535885,3.6562998405103664,13.385167464114833,8.618421052631579,0,9.952153110047847,0.9968102073365231,25.659888357256776,73.34330143540669,46.65907704,FALSE,46.65907704,Could swing to leave,Could swing to leave,Solid right,Solid right,lab,con,con,con,con,lab,con
E14001043,Wirral South,41837,15566,895,20165,1474,0,3737,22534,19303,0,37.206300642971534,2.139254726677343,48.198962640724716,3.523197169969166,0,8.93228481965724,0,53.861414537371225,46.138585462628775,45.469968509999994,TRUE,46.54894164,Could swing to leave,Could swing to leave,Solid left,Swing,lab,con,lab,lab,lab,lab,con
E14001044,Wirral West,41858,18481,0,18898,1433,0,2772,20331,21253,274,44.1516555974963,0,45.14788093076592,3.423479382674757,0,6.622389985188017,0.654594103875006,48.57136031344068,50.774045582684316,42.56876604,TRUE,44.69019958,Solid remain,Could swing to leave,Swing,Swing,lab,con,lab,lab,con,lab,con
E14001045,Witham,47168,27123,2038,7467,2891,0,7569,12396,34692,80,57.50296811397557,4.32072591587517,15.83064789687924,6.129155359565807,0,16.04689620081411,0.16960651289009498,26.280529172320215,73.54986431478969,60.46842975,FALSE,60.46842975,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14001046,Witney,58482,35201,2970,10046,3953,0,5352,16969,40553,960,60.19116993262884,5.078485687903971,17.177935091139155,6.759344755651312,0,9.151533805273418,1.6415307274033037,29.015765534694438,69.34270373790226,46.34465746,FALSE,46.34465746,Could swing to leave,Could swing to leave,Solid right,Solid right,lab,con,con,con,con,lab,con
E14001047,Woking,51964,29199,2109,8389,6047,0,5873,16545,35072,347,56.19082441690401,4.058579016242014,16.143868832268492,11.63690247094142,0,11.302055269032408,0.6677699946116542,31.839350319451924,67.49287968593642,44.25193357,FALSE,44.25193357,Solid remain,Could swing to leave,Solid right,Solid right,lab,con,con,con,con,lab,con
E14001048,Wokingham,55999,32329,2092,8132,7572,0,5516,17796,37845,358,57.731388060501075,3.7357809960892157,14.521687887283703,13.52167002982196,0,9.850175895998142,0.6392971303058983,31.779138913194878,67.58156395649922,42.69408892,FALSE,42.69408892,Solid remain,Could swing to leave,Solid right,Solid right,lab,con,con,con,con,lab,con
E14001049,Wolverhampton North East,34003,10174,701,15669,935,0,6524,17305,16698,0,29.92088933329412,2.0615828015175133,46.08122812692998,2.7497573743493224,0,19.18654236390907,0,50.89256830279682,49.10743169720318,67.50273836000001,TRUE,67.70525193,Solid leave,Solid leave,Swing,Swing,lab,con,lab,lab,con,lab,con
E14001050,Wolverhampton South East,34764,7761,605,18539,798,0,7061,19942,14822,0,22.324818778046254,1.7403060637441032,53.32815556322633,2.2954780807732136,0,20.311241514210103,0,57.36393970774364,42.63606029225635,67.71874506,TRUE,68.1449563,Solid leave,Solid leave,Solid left,Solid left,lab,con,lab,lab,lab,lab,con
E14001051,Wolverhampton South West,40209,16573,1058,17374,845,0,4310,19277,20883,49,41.21714044119476,2.6312517098162105,43.20923176403293,2.101519560297446,0,10.718993260215374,0.12186326444328384,47.94200303414659,51.936133701410135,54.39496976,TRUE,54.367502079999994,Could swing to remain,Could swing to remain,Swing,Swing,lab,con,lab,lab,con,lab,con
E14001052,Worcester,49723,22534,2024,16888,1677,0,6378,20589,28912,222,45.31906763469622,4.0705508517185205,33.964161454457695,3.3726846730889126,0,12.827061923053718,0.4464734629849365,41.40739697926513,58.14612955774994,53.67724331,TRUE,53.67724331,Could swing to remain,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,lab,con
E14000818,Worcestershire Mid,52225,29763,1933,7548,3750,0,9231,13231,38994,0,56.98994734322642,3.7012924844423165,14.452848252752512,7.180469123982768,0,17.67544279559598,0,25.334609861177597,74.6653901388224,59.386528240000004,FALSE,59.386528240000004,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14001035,Worcestershire West,54100,30342,3505,7244,5245,0,7764,15994,38106,0,56.085027726432536,6.478743068391866,13.390018484288355,9.695009242144177,0,14.35120147874307,0,29.5637707948244,70.43622920517561,52.51939236,FALSE,52.51939236,Could swing to remain,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,lab,con
E14001053,Workington,38463,11596,1149,16282,1708,0,7538,19139,19134,190,30.148454358734366,2.9872864831136416,42.33159139952682,4.440631256012272,0,19.598055273899593,0.4939812287133089,49.75950913865273,49.74650963263396,61.01018397,FALSE,61.01018397,Solid leave,Solid leave,Swing,Swing,lab,con,lab,lab,con,lab,con
E14001054,Worsley & Eccles South,42048,12654,1242,18600,1100,0,7688,20942,20342,764,30.09417808219178,2.953767123287671,44.2351598173516,2.6160578386605784,0,18.28386605783866,1.8169710806697108,49.80498477929985,48.37804414003044,62.23901106,TRUE,59.79113324000001,Solid leave,Could swing to remain,Swing,Swing,lab,con,lab,lab,con,lab,con
E14000682,Worthing East & Shoreham,49898,24686,2605,9737,3360,0,8267,15702,32953,1243,49.472924766523704,5.220650126257565,19.513808168664074,6.7337368231191626,0,16.567798308549442,2.491081806886047,31.468195118040803,66.04072307507315,53.681448210000006,FALSE,53.681448210000006,Could swing to remain,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,lab,con
E14001055,Worthing West,50763,26124,2938,7955,4477,0,9269,15370,35393,0,51.46267951066722,5.787680003151903,15.670862636172014,8.819415716171227,0,18.259362133837637,0,30.277958355495144,69.72204164450486,56.01651912,FALSE,56.01651912,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14000992,"Wrekin, The",45437,22579,1443,11836,1959,0,7620,15238,30199,0,49.69298149085547,3.1758258687853513,26.049255012434802,4.311464225190924,0,16.770473402733455,0,33.536545106411076,66.46345489358893,59.322313199999996,FALSE,59.322313199999996,Solid leave,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,NA,NA
W07000044,Wrexham,32719,10350,669,12181,1735,0,5072,14585,15422,2712,31.63299611846328,2.044683517222409,37.22913291971026,5.302729301017757,0,15.5016962621107,8.288761881475596,44.576545737950426,47.13469238057398,57.57425456000001,FALSE,57.57425456000001,Solid leave,Could swing to remain,Swing,Swing,lab,con,lab,lab,con,lab,con
E14001056,Wycombe,51439,26444,3086,11588,4546,0,5198,19220,31642,577,51.40846439471996,5.999339022920353,22.527654114582322,8.83765236493711,0,10.10517311767336,1.1217169851668967,37.36464550243978,61.513637512393316,48.46191607,FALSE,48.46191607,Could swing to leave,Could swing to leave,Solid right,Solid right,lab,con,con,con,con,lab,con
E14001057,Wyre & Preston North,49893,26528,1699,12377,2712,0,6577,16788,33105,0,53.16978333633977,3.4052873148537874,24.807087166536387,5.435632253021466,0,13.182209929248593,0,33.64800673441164,66.35199326558836,54.198866300000006,FALSE,54.198866300000006,Could swing to remain,Could swing to remain,Solid right,Solid right,lab,con,con,con,con,lab,con
E14001058,Wyre Forest,49440,22394,1117,9523,1228,0,7967,11868,30361,7211,45.295307443365694,2.259304207119741,19.26173139158576,2.483818770226537,0,16.11448220064725,14.585355987055015,24.004854368932037,61.409789644012946,63.14547474,TRUE,63.14547474,Solid leave,Solid leave,Solid right,Solid right,lab,con,con,con,con,NA,NA
E14001059,Wythenshawe & Sale East,43263,11124,1658,21693,1927,0,6354,25278,17478,507,25.712502600374453,3.8323740840903313,50.14215380348104,4.454152509072418,0,14.686914915747867,1.171902087233895,58.428680396643784,40.39941751612232,49.64809917,FALSE,49.64809917,Could swing to leave,Could swing to leave,Solid left,Solid left,lab,con,lab,lab,lab,lab,con
E14001060,Yeovil,56933,24178,2191,4053,18865,0,7646,25109,31824,0,42.46746175328895,3.848383187255195,7.118894138724466,33.13543990304393,0,13.429821017687457,0,44.10271722902359,55.89728277097641,59.86554456,FALSE,59.86554456,Solid leave,Could swing to remain,Solid right,Solid right,ld,con,con,con,con,NA,NA
W07000041,Ynys Mon,34926,7393,0,10871,751,0,5121,11622,12514,10790,21.167611521502604,0,31.125808853003495,2.1502605508790014,0,14.662429135887303,30.893889938727597,33.276069403882495,35.83004065738991,50.942004159999996,FALSE,50.942004159999996,Could swing to remain,Could swing to remain,Swing,Swing,lab,con,lab,lab,con,lab,con
E14001061,York Central,47677,13496,4791,0,3804,0,4795,8595,18291,20791,28.30715019820878,10.048870524571596,0,7.978689934349896,0,10.057260314197622,43.60802902867211,18.027560458921492,38.3644105124064,38.8206767,FALSE,38.8206767,Solid remain,Solid remain,Solid right,Solid right,green,con,con,con,con,green,con
E14001062,York Outer,53903,26477,2558,13348,6269,0,5251,22175,31728,0,49.11971504368959,4.745561471532197,24.763000204070273,11.63015045544775,0,9.741572825260189,0,41.13871213105022,58.86128786894979,44.6677162,FALSE,44.6677162,Solid remain,Could swing to leave,Solid right,Solid right,lab,con,con,con,con,lab,con
